PPG
41173
41154
41134
41120
41111
41096
41093
41083
41089
41083
41085
41087
41078
41075
41080
41083
41083
41082
41088
41091
41098
41103
41113
41124
41135
41145
41154
41166
41183
41191
41209
41221
41232
41248
41259
41270
41265
41258
41234
41206
41177
41152
41131
41104
41084
41073
41059
41049
41044
41043
41041
41039
41040
41035
41035
41035
41035
41035
41037
41039
41044
41045
41055
41060
41077
41081
41094
41103
41116
41131
41142
41161
41171
41183
41200
41215
41233
41238
41245
41235
41220
41192
41172
41153
41138
41119
41107
41097
41095
41087
41086
41086
41087
41088
41089
41098
41092
41092
41100
41100
41100
41107
41109
41114
41126
41132
41142
41153
41164
41179
41194
41204
41217
41232
41244
41262
41277
41294
41298
41291
41275
41253
41228
41212
41191
41177
41162
41153
41147
41146
41143
41147
41152
41152
41154
41156
41159
41155
41157
41162
41161
41168
41178
41183
41197
41200
41207
41212
41229
41237
41253
41261
41277
41289
41301
41317
41332
41343
41341
41331
41311
41285
41257
41233
41209
41187
41172
41162
41149
41139
41137
41131
41126
41129
41130
41127
41124
41118
41121
41122
41120
41121
41121
41127
41138
41137
41143
41157
41167
41177
41189
41196
41205
41218
41235
41241
41259
41270
41274
41269
41251
41229
41197
41162
41139
41114
41094
41073
41049
41037
41021
41015
41005
41005
41000
40997
40995
40995
40992
40989
40979
40983
40982
40982
40985
40992
41000
41003
41012
41021
41031
41036
41049
41061
41072
41084
41095
41109
41118
41127
41123
41101
41077
41050
41017
40991
40961
40942
40924
40902
40893
40877
40871
40867
40863
40861
40859
40857
40856
40854
40850
40848
40847
40849
40854
40860
40867
40874
40881
40893
40904
40913
40923
40940
40954
40959
40975
40991
41006
41019
41030
41036
41033
41022
40998
40971
40947
40915
40897
40877
40862
40839
40832
40823
40816
40818
40813
40817
40814
40815
40813
40808
40814
40813
40816
40819
40824
40834
40842
40850
40865
40877
40882
40895
40907
40919
40933
40951
40961
40978
40993
41012
41028
41043
41055
41062
41054
41040
41019
40998
40976
40955
40946
40927
40914
40907
40902
40901
40902
40906
40904
40911
40914
40915
40912
40914
40920
40923
40931
40934
40945
40952
40962
40972
40984
40996
41007
41025
41041
41054
41067
41084
41101
41120
41139
41149
41162
41160
41153
41133
41114
41088
41070
41056
41044
41033
41028
41030
41026
41029
41034
41036
41035
41043
41045
41045
41055
41055
41058
41066
41067
41080
41097
41100
41111
41123
41142
41152
41164
41177
41193
41205
41224
41240
41254
41272
41285
41293
41286
41271
41254
41231
41206
41181
41158
41149
41139
41127
41119
41112
41113
41111
41115
41116
41113
41116
41113
41111
41114
41119
41116
41129
41135
41140
41150
41155
41165
41182
41192
41201
41215
41227
41234
41252
41267
41279
41298
41310
41316
41318
41302
41275
41243
41220
41190
41166
41146
41125
41114
41097
41088
41085
41079
41079
41078
41074
41072
41072
41070
41070
41064
41073
41076
41074
41078
41089
41099
41105
41114
41127
41135
41148
41155
41171
41185
41198
41213
41223
41241
41252
41257
41253
41240
41212
41184
41155
41127
41105
41080
41064
41043
41032
41027
41017
41015
41013
41013
41010
41003
41008
41009
41005
41002
41005
41010
41010
41020
41021
41036
41039
41054
41058
41072
41087
41100
41113
41124
41140
41151
41170
41185
41199
41204
41201
41183
41160
41131
41101
41079
41057
41037
41022
41004
40987
40982
40978
40973
40971
40973
40966
40970
40969
40966
40968
40969
40973
40979
40982
40991
40997
41001
41012
41023
41035
41048
41064
41076
41084
41101
41113
41134
41149
41167
41181
41194
41206
41199
41184
41164
41139
41117
41095
41079
41063
41059
41044
41043
41044
41044
41048
41046
41051
41051
41054
41054
41056
41060
41061
41071
41076
41086
41092
41106
41113
41126
41138
41147
41161
41180
41191
41215
41226
41245
41259
41275
41289
41292
41283
41273
41252
41227
41206
41179
41167
41152
41142
41135
41129
41127
41129
41134
41132
41141
41134
41139
41137
41139
41141
41146
41148
41150
41161
41170
41181
41188
41196
41209
41221
41234
41244
41261
41275
41287
41306
41321
41336
41345
41346
41333
41312
41285
41258
41229
41200
41181
41160
41144
41134
41115
41109
41100
41106
41100
41099
41096
41094
41097
41097
41087
41093
41095
41097
41104
41106
41120
41125
41133
41146
41156
41169
41183
41196
41209
41227
41232
41246
41268
41280
41299
41299
41289
41270
41245
41215
41185
41153
41139
41114
41096
41080
41064
41060
41051
41045
41044
41038
41042
41035
41030
41034
41035
41035
41036
41040
41044
41055
41057
41067
41074
41083
41097
41108
41122
41134
41142
41162
41174
41187
41207
41220
41236
41252
41263
41268
41262
41244
41218
41190
41166
41138
41117
41100
41087
41075
41057
41049
41049
41049
41046
41049
41041
41044
41044
41040
41043
41043
41043
41049
41055
41062
41072
41077
41093
41099
41109
41131
41137
41154
41170
41183
41196
41211
41228
41243
41264
41278
41297
41308
41311
41291
41273
41253
41224
41205
41184
41167
41153
41140
41131
41124
41115
41118
41123
41116
41120
41124
41120
41120
41122
41122
41125
41133
41135
41148
41153
41168
41176
41190
41202
41216
41229
41245
41259
41275
41287
41302
41325
41335
41354
41375
41392
41408
41420
41424
41423
41408
41383
41370
41349
41335
41327
41316
41311
41311
41311
41315
41318
41327
41326
41332
41331
41345
41341
41345
41351
41355
41364
41370
41380
41391
41404
41411
41427
41443
41452
41466
41484
41494
41517
41527
41543
41564
41577
41592
41605
41611
41603
41591
41570
41547
41528
41516
41504
41491
41484
41486
41481
41483
41485
41490
41492
41495
41497
41497
41500
41502
41506
41507
41514
41522
41527
41539
41545
41558
41566
41581
41590
41604
41613
41628
41639
41651
41668
41683
41701
41702
41707
41686
41669
41647
41619
41593
41564
41547
41531
41518
41506
41498
41490
41488
41488
41484
41483
41474
41482
41472
41473
41473
41470
41470
41472
41475
41481
41485
41494
41503
41511
41522
41534
41547
41551
41564
41578
41593
41602
41619
41628
41630
41625
41600
41575
41550
41518
41494
41467
41450
41429
41408
41395
41381
41372
41371
41364
41359
41353
41353
41349
41342
41342
41337
41338
41334
41339
41341
41346
41348
41360
41367
41374
41382
41388
41401
41413
41427
41436
41446
41466
41473
41483
41482
41463
41445
41409
41386
41355
41328
41304
41280
41263
41243
41229
41217
41206
41202
41198
41196
41189
41190
41182
41181
41176
41173
41170
41172
41174
41179
41181
41194
41196
41205
41213
41218
41234
41243
41252
41267
41274
41286
41301
41312
41324
41328
41316
41296
41274
41239
41210
41189
41159
41140
41121
41105
41088
41076
41069
41065
41062
41057
41051
41050
41046
41041
41035
41035
41036
41041
41036
41042
41048
41055
41068
41071
41079
41095
41102
41111
41124
41135
41145
41155
41171
41184
41200
41210
41210
41207
41191
41165
41145
41114
41087
41067
41046
41029
41011
40996
40986
40981
40981
40978
40974
40972
40968
40963
40956
40959
40956
40959
40958
40964
40965
40977
40981
40993
41001
41012
41024
41035
41051
41057
41071
41085
41098
41113
41129
41145
41162
41176
41180
41178
41169
41152
41131
41110
41091
41075
41060
41049
41041
41030
41034
41032
41029
41037
41035
41038
41035
41045
41041
41041
41047
41054
41062
41064
41073
41082
41093
41106
41116
41125
41147
41156
41174
41180
41199
41215
41238
41245
41268
41279
41288
41276
41266
41242
41224
41203
41189
41170
41158
41151
41146
41143
41136
41141
41145
41148
41150
41155
41151
41150
41151
41156
41165
41166
41175
41178
41191
41200
41211
41224
41232
41249
41259
41273
41286
41296
41314
41329
41342
41358
41373
41382
41381
41366
41348
41319
41296
41275
41254
41234
41217
41203
41193
41186
41178
41178
41173
41174
41173
41175
41179
41174
41176
41180
41182
41186
41189
41190
41202
41211
41223
41235
41243
41256
41269
41276
41298
41310
41324
41338
41352
41369
41385
41394
41389
41377
41360
41336
41312
41287
41267
41245
41236
41219
41206
41196
41188
41183
41181
41185
41185
41181
41183
41182
41181
41186
41187
41192
41202
41205
41211
41223
41231
41241
41248
41257
41274
41286
41302
41317
41332
41345
41357
41379
41390
41405
41408
41397
41384
41359
41334
41311
41294
41270
41255
41239
41225
41216
41206
41204
41206
41203
41201
41205
41202
41203
41201
41198
41202
41199
41207
41215
41224
41229
41235
41249
41263
41271
41285
41293
41314
41323
41337
41349
41365
41381
41394
41419
41421
41426
41418
41406
41386
41365
41345
41327
41309
41297
41284
41280
41270
41271
41266
41272
41270
41265
41268
41267
41268
41270
41268
41269
41277
41280
41287
41291
41303
41309
41320
41327
41344
41357
41364
41376
41390
41403
41414
41434
41447
41451
41451
41430
41415
41393
41369
41349
41327
41312
41297
41286
41278
41272
41270
41264
41266
41267
41263
41261
41259
41259
41260
41260
41261
41264
41272
41278
41283
41291
41303
41308
41321
41329
41336
41349
41358
41370
41384
41395
41409
41413
41407
41398
41379
41345
41312
41291
41262
41237
41217
41198
41187
41165
41161
41149
41146
41145
41137
41134
41124
41123
41125
41118
41116
41120
41119
41113
41129
41131
41133
41142
41154
41160
41171
41179
41189
41204
41216
41230
41236
41258
41258
41255
41245
41218
41191
41165
41135
41102
41075
41055
41032
41009
40990
40975
40969
40965
40960
40956
40955
40948
40946
40943
40944
40937
40937
40942
40946
40947
40956
40961
40968
40983
40991
41001
41016
41024
41044
41053
41065
41081
41099
41112
41124
41132
41134
41120
41094
41071
41039
41015
40990
40966
40947
40924
40909
40896
40883
40874
40876
40867
40868
40863
40864
40864
40861
40858
40860
40864
40870
40872
40879
40887
40900
40906
40917
40933
40948
40958
40970
40987
40997
41013
41030
41048
41060
41078
41092
41112
41126
41130
41129
41119
41099
41072
41047
41028
41014
40990
40975
40957
40948
40934
40932
40927
40926
40930
40924
40927
40930
40929
40927
40933
40936
40934
40950
40954
40966
40974
40980
40996
41008
41026
41033
41049
41063
41080
41100
41110
41130
41151
41167
41184
41198
41220
41236
41244
41240
41233
41218
41203
41185
41174
41160
41152
41142
41139
41135
41132
41136
41144
41143
41155
41154
41163
41167
41169
41168
41184
41189
41200
41210
41219
41230
41248
41256
41275
41288
41304
41320
41336
41355
41371
41387
41409
41419
41439
41460
41475
41481
41478
41466
41452
41432
41417
41404
41391
41385
41378
41380
41375
41376
41379
41382
41388
41390
41398
41396
41398
41407
41411
41416
41424
41432
41438
41455
41462
41473
41483
41497
41518
41525
41544
41556
41568
41590
41603
41623
41633
41649
41665
41666
41656
41644
41623
41604
41584
41569
41556
41543
41534
41525
41514
41514
41513
41510
41515
41516
41523
41519
41521
41524
41528
41534
41539
41545
41549
41560
41567
41580
41595
41608
41615
41630
41648
41659
41675
41688
41708
41722
41742
41758
41774
41784
41791
41782
41773
41754
41735
41722
41700
41690
41681
41667
41662
41652
41656
41649
41659
41658
41666
41660
41663
41669
41678
41678
41680
41684
41690
41703
41712
41719
41734
41749
41756
41772
41788
41800
41817
41833
41849
41864
41880
41893
41915
41931
41948
41957
41958
41949
41937
41918
41905
41884
41869
41863
41854
41842
41838
41833
41836
41839
41841
41844
41846
41849
41859
41861
41859
41868
41873
41882
41884
41894
41903
41919
41924
41937
41954
41969
41975
41990
42007
42025
42036
42053
42071
42088
42104
42120
42132
42134
42126
42116
42101
42087
42075
42057
42046
42037
42032
42021
42024
42022
42024
42030
42035
42039
42039
42044
42043
42053
42057
42061
42069
42077
42089
42096
42108
42120
42134
42144
42158
42178
42186
42208
42216
42232
42250
42265
42282
42302
42314
42325
42331
42332
42316
42307
42299
42285
42277
42270
42269
42266
42262
42265
42273
42281
42286
42290
42299
42302
42308
42311
42318
42325
42328
42341
42348
42359
42368
42382
42394
42407
42417
42434
42448
42464
42475
42490
42506
42522
42538
42549
42563
42565
42557
42540
42526
42510
42496
42487
42483
42481
42480
42478
42489
42491
42493
42500
42510
42514
42513
42519
42519
42527
42533
42537
42548
42559
42566
42572
42584
42599
42611
42618
42629
42641
42659
42670
42683
42698
42707
42714
42712
42697
42677
42661
42638
42625
42604
42589
42583
42572
42572
42563
42561
42562
42562
42566
42563
42559
42560
42559
42555
42555
42560
42559
42562
42566
42569
42576
42587
42594
42599
42609
42620
42629
42637
42650
42662
42661
42665
42649
42625
42604
42571
42541
42518
42495
42474
42454
42439
42418
42407
42396
42394
42390
42381
42378
42373
42362
42356
42352
42353
42349
42345
42351
42347
42349
42352
42357
42359
42367
42371
42378
42383
42392
42405
42408
42407
42394
42370
42341
42306
42275
42246
42211
42185
42159
42138
42119
42098
42079
42074
42063
42056
42043
42033
42028
42019
42015
42005
42000
41993
41993
41994
41994
41996
41999
42001
42009
42005
42014
42022
42028
42031
42036
42040
42035
42012
41982
41958
41917
41877
41844
41809
41781
41757
41734
41707
41687
41671
41662
41653
41638
41629
41618
41610
41602
41594
41581
41578
41574
41575
41571
41571
41575
41572
41582
41584
41588
41592
41595
41608
41616
41621
41637
41640
41638
41621
41602
41568
41540
41506
41473
41445
41415
41390
41371
41346
41333
41322
41313
41304
41298
41290
41279
41268
41266
41257
41251
41251
41250
41247
41247
41251
41254
41255
41262
41265
41272
41286
41289
41296
41303
41319
41325
41337
41344
41342
41331
41311
41284
41248
41221
41190
41159
41134
41114
41085
41079
41063
41054
41045
41036
41032
41023
41020
41010
41004
40999
40995
40994
40992
40991
40992
40995
40999
41004
41013
41019
41029
41035
41044
41056
41063
41073
41083
41096
41103
41119
41118
41103
41082
41051
41015
40980
40941
40906
40878
40848
40821
40796
40776
40761
40753
40746
40734
40728
40719
40709
40703
40699
40693
40686
40689
40687
40691
40691
40702
40705
40709
40715
40731
40738
40747
40760
40765
40782
40795
40804
40821
40832
40849
40863
40873
40884
40882
40878
40854
40825
40794
40768
40735
40704
40676
40649
40625
40610
40596
40581
40576
40574
40568
40565
40556
40554
40551
40545
40544
40547
40546
40552
40564
40566
40574
40583
40592
40604
40615
40630
40641
40654
40668
40686
40703
40717
40729
40750
40768
40786
40801
40817
40833
40856
40871
40872
40866
40855
40828
40804
40779
40752
40735
40715
40696
40680
40673
40665
40656
40651
40654
40654
40653
40652
40654
40652
40659
40656
40663
40666
40673
40684
40696
40705
40722
40730
40743
40758
40774
40792
40807
40821
40836
40857
40875
40888
40908
40923
40941
40964
40987
41005
41023
41036
41041
41041
41030
41018
40999
40981
40970
40957
40946
40939
40933
40928
40923
40931
40936
40942
40947
40945
40948
40953
40959
40964
40973
40975
40983
40994
41006
41021
41028
41044
41058
41072
41090
41105
41117
41139
41155
41171
41182
41198
41222
41243
41254
41278
41294
41300
41311
41300
41287
41275
41260
41249
41235
41224
41217
41208
41201
41199
41197
41204
41207
41212
41219
41221
41222
41222
41233
41236
41241
41248
41259
41265
41272
41290
41298
41314
41326
41337
41354
41368
41383
41401
41412
41424
41443
41462
41476
41494
41511
41521
41534
41540
41533
41513
41498
41479
41459
41443
41428
41417
41405
41397
41386
41381
41378
41382
41388
41381
41381
41383
41381
41380
41380
41386
41386
41391
41403
41405
41412
41421
41437
41443
41452
41466
41474
41485
41502
41508
41525
41537
41550
41562
41577
41592
41606
41605
41599
41589
41569
41544
41520
41500
41478
41461
41451
41436
41415
41409
41402
41397
41397
41392
41392
41391
41386
41380
41381
41386
41386
41384
41391
41397
41399
41409
41411
41424
41430
41441
41454
41462
41478
41485
41499
41510
41527
41539
41556
41566
41581
41579
41574
41561
41543
41517
41497
41468
41456
41433
41423
41405
41396
41386
41383
41375
41378
41380
41375
41377
41370
41367
41361
41369
41367
41363
41369
41371
41376
41385
41390
41399
41412
41418
41430
41437
41447
41457
41468
41485
41491
41508
41521
41520
41511
41496
41471
41439
41417
41390
41365
41340
41326
41305
41284
41274
41266
41259
41254
41250
41243
41239
41235
41227
41226
41223
41221
41226
41225
41233
41233
41243
41248
41256
41265
41276
41286
41289
41307
41316
41328
41345
41355
41368
41383
41397
41397
41391
41382
41363
41333
41309
41278
41251
41226
41203
41180
41162
41143
41129
41119
41114
41116
41109
41101
41095
41093
41085
41087
41082
41084
41089
41089
41096
41098
41109
41116
41129
41134
41148
41163
41171
41186
41196
41206
41228
41236
41257
41266
41279
41300
41306
41304
41293
41277
41254
41225
41205
41178
41158
41140
41124
41110
41101
41088
41085
41081
41085
41077
41080
41076
41073
41074
41071
41078
41080
41085
41093
41100
41110
41123
41128
41139
41156
41165
41178
41194
41207
41221
41236
41254
41264
41282
41299
41313
41329
41329
41324
41303
41286
41261
41244
41228
41208
41198
41182
41175
41169
41162
41163
41158
41162
41163

47075
47095
47112
47133
47160
47188
47218
47245
47274
47307
47344
47372
47407
47447
47476
47511
47544
47575
47612
47653
47690
47725
47750
47763
47770
47759
47740
47703
47667
47632
47603
47577
47557
47553
47551
47559
47570
47586
47607
47621
47638
47657
47676
47691
47715
47743
47765
47789
47816
47844
47875
47902
47931
47961
47995
48022
48056
48081
48116
48145
48169
48200
48228
48253
48290
48309
48337
48362
48373
48374
48348
48311
48270
48217
48165
48099
48052
48004
47968
47935
47914
47906
47897
47884
47874
47865
47846
47844
47837
47822
47816
47822
47815
47813
47810
47814
47822
47836
47843
47848
47863
47876
47893
47907
47924
47937
47955
47972
47996
48016
48040
48065
48075
48071
48036
47988
47920
47840
47750
47648
47549
47450
47362
47284
47214
47171
47128
47103
47075
47053
47033
47012
46992
46974
46963
46944
46935
46926
46923
46919
46920
46921
46923
46934
46941
46960
46969
46987
47002
47022
47039
47063
47084
47111
47138
47168
47202
47228
47246
47251
47238
47200
47143
47075
47000
46926
46854
46786
46724
46672
46639
46615
46604
46600
46602
46610
46612
46622
46629
46645
46663
46681
46691
46722
46747
46771
46799
46834
46862
46901
46932
46965
47006
47037
47079
47114
47150
47187
47229
47269
47303
47342
47382
47418
47452
47476
47481
47490
47466
47444
47412
47379
47351
47326
47305
47297
47296
47304
47319
47336
47351
47379
47395
47410
47429
47451
47475
47498
47521
47546
47572
47593
47622
47647
47685
47703
47741
47769
47799
47820
47844
47872
47903
47921
47943
47971
47997
48020
48042
48060
48056
48042
47999
47947
47880
47808
47731
47655
47585
47516
47459
47408
47385
47362
47338
47319
47305
47288
47269
47250
47237
47223
47210
47209
47203
47202
47202
47203
47207
47218
47224
47233
47243
47263
47277
47293
47311
47332
47350
47372
47398
47414
47444
47465
47488
47508
47506
47475
47419
47345
47260
47160
47054
46938
46839
46751
46665
46594
46539
46494
46472
46439
46418
46398
46372
46355
46336
46318
46305
46297
46287
46282
46278
46275
46282
46289
46295
46305
46316
46337
46354
46369
46390
46408
46432
46456
46480
46506
46534
46561
46598
46625
46651
46649
46624
46582
46512
46438
46354
46261
46171
46101
46038
45979
45940
45919
45898
45902
45899
45900
45904
45907
45911
45922
45934
45951
45967
45986
46010
46033
46057
46083
46120
46155
46190
46228
46263
46299
46342
46385
46419
46456
46502
46546
46585
46623
46667
46709
46758
46790
46818
46831
46827
46808
46765
46713
46656
46603
46555
46505
46465
46438
46425
46421
46421
46425
46427
46431
46433
46430
46436
46440
46445
46456
46458
46476
46482
46494
46507
46528
46545
46565
46589
46608
46628
46653
46681
46705
46729
46751
46778
46806
46833
46865
46892
46919
46943
46946
46932
46891
46833
46761
46667
46574
46474
46381
46294
46225
46171
46126
46105
46078
46059
46044
46028
46011
46005
45991
45986
45975
45968
45965
45965
45968
45980
45980
45992
46005
46018
46039
46058
46080
46098
46126
46150
46188
46216
46245
46285
46315
46349
46391
46430
46470
46498
46514
46504
46480
46433
46376
46314
46241
46177
46113
46058
46014
45989
45970
45971
45973
45983
45989
45996
46011
46018
46037
46056
46078
46098
46129
46155
46191
46219
46252
46286
46324
46366
46403
46447
46488
46529
46573
46616
46658
46703
46747
46785
46831
46873
46916
46962
46995
47024
47040
47038
47029
47004
46976
46942
46905
46875
46849
46830
46828
46831
46830
46836
46852
46861
46862
46872
46876
46884
46888
46898
46901
46917
46917
46928
46939
46954
46969
46983
47000
47016
47031
47050
47071
47092
47118
47134
47152
47177
47201
47221
47253
47281
47300
47318
47320
47297
47256
47196
47112
47020
46919
46817
46718
46626
46550
46477
46432
46397
46375
46350
46332
46309
46300
46281
46269
46250
46237
46237
46230
46224
46219
46225
46231
46229
46240
46253
46269
46286
46300
46323
46341
46365
46387
46413
46442
46464
46492
46520
46548
46580
46613
46638
46655
46649
46629
46575
46512
46435
46348
46259
46186
46117
46055
46006
45971
45960
45952
45951
45949
45954
45960
45967
45978
45992
46004
46025
46042
46062
46092
46119
46150
46180
46214
46255
46291
46328
46367
46408
46448
46487
46532
46569
46614
46654
46694
46736
46776
46818
46861
46903
46941
46970
46987
46986
46978
46953
46927
46900
46873
46855
46835
46823
46829
46835
46849
46876
46894
46910
46933
46954
46975
46993
47014
47041
47061
47076
47103
47124
47151
47178
47197
47222
47242
47262
47286
47316
47340
47363
47385
47410
47432
47456
47477
47500
47524
47551
47574
47588
47594
47577
47540
47486
47419
47335
47255
47158
47078
46994
46921
46862
46814
46780
46761
46744
46726
46705
46688
46674
46658
46649
46635
46621
46621
46614
46614
46617
46621
46626
46635
46643
46659
46669
46688
46708
46723
46741
46765
46791
46812
46836
46864
46886
46910
46942
46972
46991
47007
47003
46972
46923
46850
46759
46661
46559
46460
46364
46279
46204
46143
46102
46068
46047
46029
46008
45994
45987
45973
45969
45967
45970
45969
45972
45987
46000
46016
46039
46058
46085
46113
46145
46184
46210
46256
46292
46326
46369
46413
46450
46487
46533
46569
46614
46655
46693
46738
46768
46786
46791
46769
46750
46711
46663
46624
46580
46546
46517
46499
46499
46493
46505
46512
46529
46545
46565
46576
46594
46618
46639
46663
46694
46719
46746
46775
46803
46840
46869
46908
46939
46980
47009
47048
47081
47120
47151
47187
47221
47251
47286
47318
47349
47381
47411
47432
47438
47426
47396
47348
47284
47215
47143
47071
47005
46942
46887
46846
46818
46803
46785
46765
46749
46735
46715
46701
46686
46673
46663
46649
46646
46642
46643
46646
46652
46655
46662
46676
46692
46706
46721
46739
46757
46774
46795
46815
46837
46860
46884
46907
46936
46962
46983
46982
46957
46910
46837
46741
46643
46527
46413
46307
46204
46116
46038
45981
45938
45906
45873
45850
45827
45801
45784
45761
45744
45736
45719
45711
45706
45705
45708
45720
45731
45750
45759
45788
45812
45840
45870
45903
45938
45975
46012
46048
46081
46129
46171
46219
46261
46304
46341
46364
46361
46348
46307
46259
46198
46136
46074
46015
45964
45928
45898
45893
45894
45903
45913
45924
45943
45953
45969
45993
46015
46038
46059
46089
46119
46150
46185
46218
46252
46292
46331
46371
46407
46447
46487
46531
46570
46606
46648
46686
46723
46761
46802
46836
46868
46900
46910
46906
46869
46822
46756
46675
46594
46510
46430
46358
46285
46243
46204
46183
46156
46140
46121
46107
46079
46062
46049
46029
46018
46009
45989
45985
45980
45977
45978
45981
45985
46002
46007
46016
46033
46051
46065
46082
46106
46122
46141
46168
46193
46218
46248
46272
46286
46272
46226
46156
46059
45951
45832
45705
45595
45479
45379
45291
45222
45161
45125
45091
45064
45034
45005
44978
44958
44939
44918
44903
44887
44874
44874
44867
44870
44876
44890
44901
44920
44937
44966
44995
45022
45055
45089
45125
45160
45203
45247
45293
45339
45385
45435
45487
45523
45550
45559
45540
45511
45454
45398
45329
45262
45208
45159
45119
45100
45085
45090
45097
45116
45132
45155
45177
45198
45225
45248
45277
45307
45341
45376
45413
45451
45493
45536
45576
45624
45673
45723
45768
45815
45865
45912
45965
46014
46061
46103
46147
46193
46242
46290
46330
46364
46385
46383
46367
46331
46294
46237
46181
46129
46075
46025
45990
45964
45946
45941
45933
45928
45919
45903
45902
45886
45874
45872
45864
45857
45855
45858
45859
45860
45869
45874
45890
45900
45916
45930
45951
45973
45992
46016
46030
46053
46081
46105
46135
46161
46190
46206
46197
46164
46106
46024
45919
45813
45696
45583
45483
45385
45299
45237
45180
45141
45113
45090
45070
45054
